# title,"Budgeting Summary (lut=0.500ns/net=0.350ns)"
"Group","Slack","Requirement","Skew","Uncertainty","Datapath Delay","Datapath Logic Delay","Datapath Net Delay","Logic Levels","Adj Levels","Net Budget","Lut Budget","Net Adj Slack","Lut Adj Slack","Path","Info"
"ap_clk","-1.318","3.300","-0.039","0.035","4.376","1.114","3.262","7","8","6 (*)","6 (*)","-0.856","-0.942","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(4) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[16]/CE}"
"ap_clk","-1.318","3.300","-0.039","0.035","4.376","1.114","3.262","7","8","6 (*)","6 (*)","-0.856","-0.942","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(4) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[18]/CE}"
"ap_clk","-1.318","3.300","-0.039","0.035","4.376","1.114","3.262","7","8","6 (*)","6 (*)","-0.856","-0.942","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(4) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[19]/CE}"
"ap_clk","-1.311","3.300","-0.039","0.035","4.368","1.798","2.570","8","6","4 (*)","6","-0.841","0.057","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[0]/CE}"
"ap_clk","-1.311","3.300","-0.039","0.035","4.368","1.798","2.570","8","6","4 (*)","6","-0.841","0.057","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[1]/CE}"
"ap_clk","-1.311","3.300","-0.039","0.035","4.368","1.798","2.570","8","6","4 (*)","6","-0.841","0.057","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[2]/CE}"
"ap_clk","-1.311","3.300","-0.039","0.035","4.368","1.798","2.570","8","6","4 (*)","6","-0.841","0.057","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[3]/CE}"
"ap_clk","-1.311","3.300","-0.039","0.035","4.368","1.798","2.570","8","6","4 (*)","6","-0.841","0.057","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[4]/CE}"
"ap_clk","-1.305","3.300","-0.039","0.035","4.394","1.114","3.280","7","8","6 (*)","6 (*)","-0.825","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(4) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[23]/CE}"
"ap_clk","-1.305","3.300","-0.039","0.035","4.394","1.114","3.280","7","8","6 (*)","6 (*)","-0.825","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(4) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[29]/CE}"
"ap_clk","-1.286","3.300","-0.039","0.035","4.343","1.710","2.633","7","5","4 (*)","6","-0.403","0.557","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(9) LUT3(2) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[3]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[1]/CE}"
"ap_clk","-1.286","3.300","-0.039","0.035","4.343","1.710","2.633","7","5","4 (*)","6","-0.403","0.557","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(9) LUT3(2) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[3]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[3]/CE}"
"ap_clk","-1.281","3.300","-0.039","0.035","4.537","1.168","3.369","7","7","5 (*)","6 (*)","-0.362","-0.244","FDRE(20) LUT3(2) LUT6(1) LUT6(7) LUT6(33) LUT6(24) LUT4(1) LUT5(1) FDRE","{bd_0_i/hls_inst/inst/pool_gpt_U0/grp_pool_gpt_Pipeline_VITIS_LOOP_9_1_VITIS_LOOP_10_2_fu_66/ap_enable_reg_pp0_iter3_reg/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.data_buf_reg[13]/D}"
"ap_clk","-1.268","3.300","-0.039","0.035","4.569","1.168","3.401","7","7","5 (*)","6 (*)","-0.317","-0.199","FDRE(20) LUT3(2) LUT6(1) LUT6(7) LUT6(33) LUT6(24) LUT6(1) LUT5(1) FDRE","{bd_0_i/hls_inst/inst/pool_gpt_U0/grp_pool_gpt_Pipeline_VITIS_LOOP_9_1_VITIS_LOOP_10_2_fu_66/ap_enable_reg_pp0_iter3_reg/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.data_buf_reg[4]/D}"
"ap_clk","-1.262","3.300","-0.039","0.035","4.352","1.710","2.642","7","5","4 (*)","6","-0.370","0.590","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(9) LUT3(2) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[3]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[0]/CE}"
"ap_clk","-1.262","3.300","-0.039","0.035","4.352","1.710","2.642","7","5","4 (*)","6","-0.370","0.590","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(9) LUT3(2) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[3]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[2]/CE}"
"ap_clk","-1.250","3.300","-0.039","0.035","4.052","1.063","2.989","6","7","6 (*)","6 (*)","-0.711","-0.698","FDRE(20) LUT3(2) LUT6(1) LUT6(7) LUT6(33) LUT6(25) LUT3(8) FDRE","{bd_0_i/hls_inst/inst/pool_gpt_U0/grp_pool_gpt_Pipeline_VITIS_LOOP_9_1_VITIS_LOOP_10_2_fu_66/ap_enable_reg_pp0_iter3_reg/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.data_buf_reg[27]/R}"
"ap_clk","-1.250","3.300","-0.039","0.035","4.052","1.063","2.989","6","7","6 (*)","6 (*)","-0.711","-0.698","FDRE(20) LUT3(2) LUT6(1) LUT6(7) LUT6(33) LUT6(25) LUT3(8) FDRE","{bd_0_i/hls_inst/inst/pool_gpt_U0/grp_pool_gpt_Pipeline_VITIS_LOOP_9_1_VITIS_LOOP_10_2_fu_66/ap_enable_reg_pp0_iter3_reg/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.data_buf_reg[28]/R}"
"ap_clk","-1.250","3.300","-0.039","0.035","4.052","1.063","2.989","6","7","6 (*)","6 (*)","-0.711","-0.698","FDRE(20) LUT3(2) LUT6(1) LUT6(7) LUT6(33) LUT6(25) LUT3(8) FDRE","{bd_0_i/hls_inst/inst/pool_gpt_U0/grp_pool_gpt_Pipeline_VITIS_LOOP_9_1_VITIS_LOOP_10_2_fu_66/ap_enable_reg_pp0_iter3_reg/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.data_buf_reg[29]/R}"
"ap_clk","-1.250","3.300","-0.039","0.035","4.052","1.063","2.989","6","7","6 (*)","6 (*)","-0.711","-0.698","FDRE(20) LUT3(2) LUT6(1) LUT6(7) LUT6(33) LUT6(25) LUT3(8) FDRE","{bd_0_i/hls_inst/inst/pool_gpt_U0/grp_pool_gpt_Pipeline_VITIS_LOOP_9_1_VITIS_LOOP_10_2_fu_66/ap_enable_reg_pp0_iter3_reg/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.data_buf_reg[30]/R}"
"ap_clk","-1.249","3.300","-0.039","0.035","4.123","1.009","3.114","6","7","6 (*)","6 (*)","-0.585","-0.626","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[12]/R}"
"ap_clk","-1.249","3.300","-0.039","0.035","4.123","1.009","3.114","6","7","6 (*)","6 (*)","-0.585","-0.626","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/R}"
"ap_clk","-1.249","3.300","-0.039","0.035","4.123","1.009","3.114","6","7","6 (*)","6 (*)","-0.585","-0.626","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[25]/R}"
"ap_clk","-1.249","3.300","-0.039","0.035","4.123","1.009","3.114","6","7","6 (*)","6 (*)","-0.585","-0.626","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[26]/R}"
"ap_clk","-1.246","3.300","-0.039","0.035","4.303","1.693","2.610","7","5","4 (*)","6","-0.386","0.557","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[2]/CE}"
"ap_clk","-1.230","3.300","-0.039","0.035","4.527","1.168","3.359","7","7","5 (*)","6 (*)","-0.321","-0.203","FDRE(20) LUT3(2) LUT6(1) LUT6(7) LUT6(33) LUT6(24) LUT4(1) LUT5(1) FDRE","{bd_0_i/hls_inst/inst/pool_gpt_U0/grp_pool_gpt_Pipeline_VITIS_LOOP_9_1_VITIS_LOOP_10_2_fu_66/ap_enable_reg_pp0_iter3_reg/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.data_buf_reg[14]/D}"
"ap_clk","-1.212","3.300","-0.039","0.035","4.269","1.693","2.576","7","5","4 (*)","6","-0.386","0.557","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[14]/CE}"
"ap_clk","-1.212","3.300","-0.039","0.035","4.269","1.693","2.576","7","5","4 (*)","6","-0.386","0.557","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[4]/CE}"
"ap_clk","-1.209","3.300","-0.039","0.035","4.298","1.693","2.605","7","5","4 (*)","6","-0.354","0.589","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[16]/CE}"
"ap_clk","-1.209","3.300","-0.039","0.035","4.298","1.693","2.605","7","5","4 (*)","6","-0.354","0.589","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[17]/CE}"
"ap_clk","-1.209","3.300","-0.039","0.035","4.298","1.693","2.605","7","5","4 (*)","6","-0.354","0.589","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[18]/CE}"
"ap_clk","-1.209","3.300","-0.039","0.035","4.298","1.693","2.605","7","5","4 (*)","6","-0.354","0.589","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[19]/CE}"
"ap_clk","-1.209","3.300","-0.039","0.035","4.298","1.693","2.605","7","5","4 (*)","6","-0.354","0.589","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[20]/CE}"
"ap_clk","-1.209","3.300","-0.039","0.035","4.298","1.693","2.605","7","5","4 (*)","6","-0.354","0.589","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[21]/CE}"
"ap_clk","-1.209","3.300","-0.039","0.035","4.298","1.693","2.605","7","5","4 (*)","6","-0.354","0.589","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[22]/CE}"
"ap_clk","-1.209","3.300","-0.039","0.035","4.298","1.693","2.605","7","5","4 (*)","6","-0.354","0.589","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[23]/CE}"
"ap_clk","-1.208","3.300","-0.039","0.035","4.265","1.114","3.151","7","8","6 (*)","6 (*)","-0.857","-0.943","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(4) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[12]/CE}"
"ap_clk","-1.208","3.300","-0.039","0.035","4.265","1.114","3.151","7","8","6 (*)","6 (*)","-0.857","-0.943","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(4) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/CE}"
"ap_clk","-1.208","3.300","-0.039","0.035","4.265","1.114","3.151","7","8","6 (*)","6 (*)","-0.857","-0.943","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(4) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[25]/CE}"
"ap_clk","-1.208","3.300","-0.039","0.035","4.265","1.114","3.151","7","8","6 (*)","6 (*)","-0.857","-0.943","FDRE(3) LUT6(1) LUT6(1) LUT6(16) LUT5(2) LUT6(2) LUT6(4) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[27]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[26]/CE}"
"ap_clk","-1.189","3.300","-0.039","0.035","4.279","1.693","2.586","7","5","4 (*)","6","-0.353","0.590","FDRE(1) LUT6(1) CARRY4(1) CARRY4(1) CARRY4(10) LUT5(1) LUT6(2) LUT6(43) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[0]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/U_fifo_srl/dout_reg[10]/CE}"

