# title,"Budgeting Summary (lut=0.500ns/net=0.350ns)"
"Group","Slack","Requirement","Skew","Uncertainty","Datapath Delay","Datapath Logic Delay","Datapath Net Delay","Logic Levels","Adj Levels","Net Budget","Lut Budget","Net Adj Slack","Lut Adj Slack","Path","Info"
"ap_clk","-2.382","3.300","-0.039","0.035","5.184","1.295","3.889","7","8","5 (*)","6 (*)","-1.293","-1.198","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(5) LUT5(30) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[7]/R}"
"ap_clk","-2.382","3.300","-0.039","0.035","5.184","1.295","3.889","7","8","5 (*)","6 (*)","-1.293","-1.198","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(5) LUT5(30) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[8]/R}"
"ap_clk","-2.382","3.300","-0.039","0.035","5.184","1.295","3.889","7","8","5 (*)","6 (*)","-1.293","-1.198","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(5) LUT5(30) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[9]/R}"
"ap_clk","-2.330","3.300","-0.039","0.035","5.420","2.650","2.770","5","7","1 (*)","6 (*)","-2.010","-0.410","RAMB18E1(4) LUT3(1) LUT6(18) LUT5(10) LUT4(2) LUT6(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/CLKARDCLK --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.rreq_offset/raddr_reg[0]/CE}"
"ap_clk","-2.330","3.300","-0.039","0.035","5.420","2.650","2.770","5","7","1 (*)","6 (*)","-2.010","-0.410","RAMB18E1(4) LUT3(1) LUT6(18) LUT5(10) LUT4(2) LUT6(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/CLKARDCLK --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.rreq_offset/raddr_reg[1]/CE}"
"ap_clk","-2.330","3.300","-0.039","0.035","5.420","2.650","2.770","5","7","1 (*)","6 (*)","-2.010","-0.410","RAMB18E1(4) LUT3(1) LUT6(18) LUT5(10) LUT4(2) LUT6(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/CLKARDCLK --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.rreq_offset/raddr_reg[2]/CE}"
"ap_clk","-2.330","3.300","-0.039","0.035","5.420","2.650","2.770","5","7","1 (*)","6 (*)","-2.010","-0.410","RAMB18E1(4) LUT3(1) LUT6(18) LUT5(10) LUT4(2) LUT6(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/CLKARDCLK --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.rreq_offset/raddr_reg[3]/CE}"
"ap_clk","-2.026","3.300","-0.039","0.035","5.115","1.295","3.820","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[0]/CE}"
"ap_clk","-2.026","3.300","-0.039","0.035","5.115","1.295","3.820","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[1]/CE}"
"ap_clk","-2.026","3.300","-0.039","0.035","5.115","1.295","3.820","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[2]/CE}"
"ap_clk","-2.026","3.300","-0.039","0.035","5.115","1.295","3.820","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[3]/CE}"
"ap_clk","-2.026","3.300","-0.039","0.035","5.115","1.295","3.820","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[4]/CE}"
"ap_clk","-2.022","3.300","-0.039","0.035","5.111","1.295","3.816","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[0]/CE}"
"ap_clk","-2.022","3.300","-0.039","0.035","5.111","1.295","3.816","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[1]/CE}"
"ap_clk","-2.022","3.300","-0.039","0.035","5.111","1.295","3.816","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[2]/CE}"
"ap_clk","-2.022","3.300","-0.039","0.035","5.111","1.295","3.816","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(7) LUT3(3) LUT6(3) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[24]/C --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[3]/CE}"
"ap_clk","-1.879","3.300","-0.039","0.035","4.717","2.440","2.277","3","5","2 (*)","6","-1.352","0.338","RAMB18E1(4) LUT3(1) LUT6(18) LUT4(1) RAMB18E1","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/CLKARDCLK --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/ENARDEN}"
"ap_clk","-1.871","3.300","-0.039","0.035","4.961","2.545","2.416","4","6","1 (*)","6","-1.555","0.090","RAMB18E1(4) LUT3(1) LUT6(18) LUT5(10) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/CLKARDCLK --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.rreq_offset/mOutPtr_reg[0]/CE}"
"ap_clk","-1.871","3.300","-0.039","0.035","4.961","2.545","2.416","4","6","1 (*)","6","-1.555","0.090","RAMB18E1(4) LUT3(1) LUT6(18) LUT5(10) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/CLKARDCLK --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.rreq_offset/mOutPtr_reg[1]/CE}"
"ap_clk","-1.871","3.300","-0.039","0.035","4.961","2.545","2.416","4","6","1 (*)","6","-1.555","0.090","RAMB18E1(4) LUT3(1) LUT6(18) LUT5(10) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/CLKARDCLK --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.rreq_offset/mOutPtr_reg[2]/CE}"
"ap_clk","-1.871","3.300","-0.039","0.035","4.961","2.545","2.416","4","6","1 (*)","6","-1.555","0.090","RAMB18E1(4) LUT3(1) LUT6(18) LUT5(10) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/CLKARDCLK --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.rreq_offset/mOutPtr_reg[3]/CE}"
"ap_clk","-1.871","3.300","-0.039","0.035","4.961","2.545","2.416","4","6","1 (*)","6","-1.555","0.090","RAMB18E1(4) LUT3(1) LUT6(18) LUT5(10) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/buff_rdata/U_fifo_mem/mem_reg/CLKARDCLK --> bd_0_i/hls_inst/inst/gmem2_m_axi_U/load_unit/bus_wide_gen.rreq_offset/mOutPtr_reg[4]/CE}"
"ap_clk","-1.849","3.300","-0.039","0.035","4.938","1.295","3.643","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT5(2) LUT6(2) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[0]/CE}"
"ap_clk","-1.849","3.300","-0.039","0.035","4.938","1.295","3.643","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT5(2) LUT6(2) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[1]/CE}"
"ap_clk","-1.849","3.300","-0.039","0.035","4.938","1.295","3.643","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT5(2) LUT6(2) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[2]/CE}"
"ap_clk","-1.849","3.300","-0.039","0.035","4.938","1.295","3.643","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT5(2) LUT6(2) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[3]/CE}"
"ap_clk","-1.849","3.300","-0.039","0.035","4.938","1.295","3.643","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT5(2) LUT6(2) LUT6(43) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/mOutPtr_reg[4]/CE}"
"ap_clk","-1.845","3.300","-0.039","0.035","4.934","1.295","3.639","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT5(2) LUT6(2) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[0]/CE}"
"ap_clk","-1.845","3.300","-0.039","0.035","4.934","1.295","3.639","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT5(2) LUT6(2) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[1]/CE}"
"ap_clk","-1.845","3.300","-0.039","0.035","4.934","1.295","3.639","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT5(2) LUT6(2) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[2]/CE}"
"ap_clk","-1.845","3.300","-0.039","0.035","4.934","1.295","3.639","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT5(2) LUT6(2) LUT6(43) LUT5(4) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.wreq_offset/raddr_reg[3]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[0]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[10]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[11]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[12]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[13]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[14]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[15]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[16]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[17]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[18]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[19]/CE}"
"ap_clk","-1.829","3.300","-0.039","0.035","4.918","1.295","3.623","7","8","5 (*)","6 (*)","-1.006","-0.911","FDRE(3) LUT6(1) LUT6(1) LUT6(15) LUT4(2) LUT5(1) LUT6(5) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[28]/C --> bd_0_i/hls_inst/inst/gmem3_m_axi_U/store_unit/bus_wide_gen.len_cnt_reg[1]/CE}"

